id,text,label,image_url,image_id
249,"я вот вкалывал 24/7 и заработал целое состояние . состояние депрессии , тревоги и постоянной усталости",1,https://drive.google.com/uc?id=1WF3wYpvQPini8NirywJzPylcBl-scL5j,249.jpg
250,идея для оформления веган кафе,1,https://drive.google.com/uc?id=18RvJn5oPDhBDcHwzi5QD7k37h5KbCx31,250.jpg
251,дыхание маткой вышло на новый уровень emoji_72,1,https://drive.google.com/uc?id=1fDIItjOyjCGnIxJXIRQLoESf4Oe7R6su,251.png
252,"лайфхак для тех , кто на завтра ещё без пары .",1,https://drive.google.com/uc?id=1aLC44NDqfFDVXPfLEm6Q0B1rKj8kz8tM,252.png
253,"я сказала мужу , что нам нужно расстаться .",1,https://drive.google.com/uc?id=1MAiNk_VCMWDlb3meioYHhbph5yvkU2GG,253.png
254,"адам кадыров получил медаль за соревнования , в которых не участвовал",1,https://drive.google.com/uc?id=1Vx4Jc7-S3sptse3-DiD8c4TG6Na16lkW,254.png
255,"на работе царит новогоднее настроение , едва справляюсь с эйфорией .",1,https://drive.google.com/uc?id=1AZPlu1HoywY5YDfwkGBjzN3Do8bFzMsQ,255.png
256,"пошли пивка выпьем . не могу , мне утром на работу . 3 часа спустя : emoji_72",1,https://drive.google.com/uc?id=1mOyWgnWd8VWxvqaqQCklUA1cCjksHr_J,256.png
257,как легко отморозить яйца .,1,https://drive.google.com/uc?id=111wRl3COtwvDhD9u4jYmAuzVYd2a0336,257.png
258,совсем скоро атлант расправит свои плечи .,1,https://drive.google.com/uc?id=1Geniz6zyzdT7M8pD7arr74dkzCh66rwm,258.png
259,"настроение , как у карлсона — пропеллер крутится , а лететь некуда …",1,https://drive.google.com/uc?id=1umXLqJWEVHAANmMB9331qbqriO8A68u0,259.png
260,"нефиг слушать с утреца новости говённые , наполняйте спозаранку стаканы гранёные !",1,https://drive.google.com/uc?id=1aBAT0OLbmqa21E4GeB3psWObNemtMPiT,260.png
261,"- как я вас узнаю ? - вам навстречу будет идти девушка , и вы подумаете — только бы не она ! так вот , это буду я .",1,https://drive.google.com/uc?id=1T3I1w42n1_Jnmp0KnN4LxfqpdPOuy1I-,261.png
262,к новому году готов .,1,https://drive.google.com/uc?id=1oWvNC8_k7lSUpO7gBmkwrE8GD7mgpTpI,262.png
263,смотри на мир счастливыми глазами !,1,https://drive.google.com/uc?id=1Ya0HS2-hkP06EpKd24nxbLacyLTJWDKD,263.png
264,когда на твою деревню положили кольцевую дорогу,1,https://drive.google.com/uc?id=1y_cWFDA25qjDbiqcp32NDo80lS9cvHpR,264.png
265,совместное пускание газов укрепляет отношения .,1,https://drive.google.com/uc?id=1USv3LYLcqnDVtJ9-0y-UvgZDpjJ8IU2L,265.png
266,на украину приехал британский снайпер .,1,https://drive.google.com/uc?id=1gGsqWSnOR-xRJ1EVOCmY7E3bEQcoyEa1,266.png
267,ты меня не поправляй ! я тебе не чулки !,1,https://drive.google.com/uc?id=17szrWhDKwei1XBCkFAP3_epaMRLY8gzx,267.png
268,виктория сикрет,1,https://drive.google.com/uc?id=1RK6X2LdPsBcbq9QD025WMWOvX0PTCZRp,268.png
269,жительница китая три года работала в 16 компаниях и ни разу не появилась в офисе .,1,https://drive.google.com/uc?id=1x1HtX1vbC5az9eM8c0EpSAEFqwHtCQuA,269.png
270,"принимайте всех такими , какие они есть … и успокоительное .",1,https://drive.google.com/uc?id=1pnGIgE-E5-6MrhdazAz2GoZMRJqgxLmL,270.png
271,"если вы ругаетесь матом , поздно ложитесь спать и не любите порядок — может быть , вы просто очень умный .",1,https://drive.google.com/uc?id=1LBcieHRNeyzWD8bsxAAqeJTT73kEUKhN,271.png
272,"когда батя ленивый , но умный .",1,https://drive.google.com/uc?id=1EKv3sUBS9h0YeASnL8SkxlWF8_21NT74,272.png
273,в сша заявили о пропаже у зеленского новогоднего настроения .,1,https://drive.google.com/uc?id=1RLs2PDw2YHemZRWSjnzxFRC9uvVJmNIe,273.png
274,"тебя как звать-то , волкодав ? спать со мной будешь , а то мыши украдут !",1,https://drive.google.com/uc?id=1TEafoMbaIb85k5_mU5oX5G61gZJ0kd3I,274.png
275,как я блокировал входящие в 90 - х .,1,https://drive.google.com/uc?id=1j6tUpWlWWww4UhqZMeikaBffwH9Tnm8p,275.png
276,"кто-то : начинайте свой день с улыбки . я , который в 6 утра еду на работу :",1,https://drive.google.com/uc?id=1G0EZ_ntDIOfk4r7ENxf4ix6kGPod_wzH,276.png
277,"осенью сложно быть демонической женщиной , когда вечно сползают колготки .",1,https://drive.google.com/uc?id=1--mj4aBKUNnrDnhhIXeLURfVfIIYLiFB,277.png
278,"я не боюсь есть после шести , потому что моя бабушка всегда говорила , что бутерброды — это не еда !",1,https://drive.google.com/uc?id=1h2cy5D6iHuDWOSbxkF9FETn8ldAfTO6D,278.png
279,"когда муж ушел к друзьям и сказал , что вернётся до 22:00 . а на часах уже 22:01 :",1,https://drive.google.com/uc?id=1WYGV0Bcr3qBvWWThpN6lBRFPaabtPZEL,279.png
280,работаю в банке охранником …,1,https://drive.google.com/uc?id=13GXc87k84uwOWTVb2sGTwkvYY0IKSs6o,280.png
281,"не обидно , если послали ! обидно , что пойти не в чем ! ! !",1,https://drive.google.com/uc?id=1ztrXmIaYXfTiLXk-bj-lilEoKC7vX-8v,281.png
282,"гражданка рф без билета улетела из сша в париж , спрятавшись в туалете самолета , вернуть её не смогли .",1,https://drive.google.com/uc?id=1KBRAObsrnjw4qnXTn4O82VWBRCvDHIUg,282.png
283,опять они его дома забыли .,1,https://drive.google.com/uc?id=1o3BABscBehYLjEUQljPobQXJsUbWUmY0,283.png
284,когда решил на 8 марта подарить своей девушке дорогой букет .,1,https://drive.google.com/uc?id=1DtArPvp7oEsAMfKWT5yNrlxmnlntYpen,284.png
285,нет ничего крепче хватки ребенка ),1,https://drive.google.com/uc?id=1Qqni0XSjK7NKoNoHV2fSh1Mf7IPTPqI6,285.png
286,πaпa вaм не мaмa,1,https://drive.google.com/uc?id=11mHtjTauaphcTAmmTza75jQ3dshlPnhH,286.jpg
287,γлaвнoе – кpеaтивный пoдхoд,1,https://drive.google.com/uc?id=1yyQLRpgVdabH7V5xCpACCEoJXMCmVNEU,287.jpg
288,спopт - этo не егo,1,https://drive.google.com/uc?id=1aJl_YQiML2NTor766P48ocigegry3Hws,288.jpg
289,тепеpь oн в детдoме ?,1,https://drive.google.com/uc?id=1IhhNycFfymxuW4Supz8H0m46wBlV5ZVm,289.jpg
290,офицера можно узнать по походке .,1,https://drive.google.com/uc?id=1_SEqs3jaCxkWMNH8nzWDURN_dQtWc4y7,290.jpg
291,зиму ждали даже котик,1,https://drive.google.com/uc?id=1eLM7RZs4E1BwUZIKVnmCHLGVZ7VXOvxW,291.png
292,βывих нa две emoji_64,1,https://drive.google.com/uc?id=1KGpXODZO0SHbW86Nh03bt6lgFxpYGtcH,292.jpg
293,рoдители будут paды,1,https://drive.google.com/uc?id=1F8KdVi2KhEBRYK9k5pq4ex3QuBBU3yfx,293.jpg
294,как лечить геморрой,1,https://drive.google.com/uc?id=1X58LPlBWUHj7XZVT_KMivp8IT4ppae30,294.jpg
295,"раковина временно недоступна , попробуйте позже .",1,https://drive.google.com/uc?id=1IZb6QTCNwrT2AJ8nBCrDlEmPO6-Eq4US,295.jpg
296,"еду забирать семена для рассады с озона , которые заказал только , чтобы почувствовать себя взрослым .",1,https://drive.google.com/uc?id=18dCO_8JTY1lH97gSPRBST5XQw9pXcXM4,296.png
297,κудa ему cтoлькo ?,1,https://drive.google.com/uc?id=10oxR8hCKnRXLgVP9kFWazdVg6y0Ds9qJ,297.jpg
298,бoгaтые деды cтapыми не бывaют,1,https://drive.google.com/uc?id=1OmNmICwx-9-glp3L4V__F81Yi6zkqBGo,298.jpg
299,"принц есть , конь есть",1,https://drive.google.com/uc?id=1_74NTDNOfHB6Hv7BRQ7KLbaaYoU2BbPk,299.jpg
300,наконец-то собрала нормальный гардероб тридцатилетней женщины,1,https://drive.google.com/uc?id=19e9tGuW8pnXGSjuEcZEjmzVQAs3XEhSE,300.jpg
301,этому мужику можно позавидовать,1,https://drive.google.com/uc?id=1rYD_TEi-HNnZa4fINm_FW_PWx3uXw7XY,301.jpg
302,а наш парусный клуб выиграл премию emoji_73,0,https://drive.google.com/uc?id=1qbxHadZbHscKEeJ9Fr9DLfGkiHt_5TM0,302.jpg
303,"это я на последней регате сезона , грустно курю … сейчас уже не так грустно . но погода располагает к грусти",0,https://drive.google.com/uc?id=1Ys56rvkp_Jy_I-_LIvLXvahF6bDRiebZ,303.jpg
304,а я сделала подвеску,0,https://drive.google.com/uc?id=1h40sz1AkJO0AMtiQEWqLjt8KVhTkgplf,304.jpg
305,зачем так красиво emoji_74 emoji_30,0,https://drive.google.com/uc?id=1rcRINv6Zz0Dnkb2g3JFdwBXLNuML6w-f,305.jpg
306,"срезала выжившие розы , занесла в дом emoji_30",0,https://drive.google.com/uc?id=1Rv7e34L-tFQxfbZ8ILp3lY-M-IY6SnuA,306.jpg
307,однако доброе утро,0,https://drive.google.com/uc?id=1lm_1bA9IPm_fCW9i0rgl-3qNEH0n4wnk,307.jpg
308,"мыла хату 4 часа , лежу , хорошо-то кааак",0,https://drive.google.com/uc?id=1QvAGFbTcowIRQZNbOiRbguRIMuEa3ybU,308.jpg
309,завтракаем в 9 часов . когда такое было ? !,0,https://drive.google.com/uc?id=1ew5yNliZG52QEHx9LlT8KxDVHt1aD31N,309.jpg
310,закат в долине гейзеров,0,https://drive.google.com/uc?id=1kHoOffEesP_33bqYDTHsQ0aEsvY3I77n,310.jpg
311,калина в ноябре .,0,https://drive.google.com/uc?id=1ogJqA_tLGCaX_jHkx1xbkHfTlWknby6F,311.jpg
312,закат на плато укок,0,https://drive.google.com/uc?id=1r3NwOhWt5WIXDNexd2EOY1NsBbBU9SmG,312.jpg
313,это очень вкусно,0,https://drive.google.com/uc?id=1RaNdi8ejpTg8NkX0YNm_tCyo8FQ-xJQB,313.jpg
314,в прошлом году я улетела в дубай,0,https://drive.google.com/uc?id=1djjkxg5VxQOvhca7eUSmrVyl974Gbn0b,314.jpg
315,сижу уставшая в сеуле и жду свой рейс,0,https://drive.google.com/uc?id=1WUK82Udm_ZifJzHCydQhfCawVaH2wow3,315.jpg
316,японское мороженое - это нечто особенное emoji_54 emoji_32,0,https://drive.google.com/uc?id=1fAbeOGTw5u697UgRld8p7IC7IF29b1R7,316.jpg
317,"стиль , который вдохновляет",0,https://drive.google.com/uc?id=1UnExSyirAcB_38h8nXooJJkXLgC-hI7D,317.jpg
318,"все , зима уже тута",0,https://drive.google.com/uc?id=1WgjCr300RvKR85cR0YcdWdN6T1IpifH3,318.jpg
319,такая вот зима в штате вашингтон,0,https://drive.google.com/uc?id=18CbdA9JbQ5Xfx6E80tPTC6CpY8-LYCZT,319.jpg
320,канадский деревенский пляж emoji_38,0,https://drive.google.com/uc?id=1orUshKN8OATlcxmSdbLAMpgGK9YIjNul,320.jpg
321,люблю зиму за огоньки,0,https://drive.google.com/uc?id=19Q-VFPjlr8QrPoWgynS9FuJXzLF_3Ct-,321.jpg
322,лучшая пицца в городе,0,https://drive.google.com/uc?id=1Wh605uj8Y15HKKfcGjAcZIIJa9AFYIEd,322.jpg
323,натуральная елка с ретро игрушками 8-),0,https://drive.google.com/uc?id=1wtu_wnhIWP9QBcXjflhf6-eGD3duMhfM,323.jpg
324,москва ночью,0,https://drive.google.com/uc?id=1bOk0xycmVdEeJ_fffhSQgaVzGaAcjk-I,324.jpg
325,это я вчера в универ шла emoji_75,0,https://drive.google.com/uc?id=15iUBhNZTkCVq6lEDf47zkwqTz40vCYva,325.jpg
326,"сложно устоять и не купить сэндвич , когда с душой нарисованный котичек рекомендует emoji_76",0,https://drive.google.com/uc?id=1uUMqLQawdpWg9w0dHYST3vai4mSo0sK2,326.jpg
327,"серьги периода силла , корея vi в .",0,https://drive.google.com/uc?id=1RvGpcXgWn8yWNbguTM5IYHxUUbkJ5CEy,327.jpg
328,"замок осака , япония",0,https://drive.google.com/uc?id=1awtiyn6hGiqMUTrMPI7eJ3yN_pWFc-e7,328.jpg
329,а я люблю скини джинсы,0,https://drive.google.com/uc?id=1IobmaaKkuTzLkgh9Rb7vOOtsh1w0C4xq,329.jpg
330,мне так нравится быть девочкой,0,https://drive.google.com/uc?id=1PBqB29SDd4bRuAtboBqKXgIKL48b80Or,330.jpg
331,"забрала ракушки с том яма emoji_2 уж больно понравились , будут теперь достоянием в доме на полке с книжками",0,https://drive.google.com/uc?id=1ltHBmiQg2t5cYd5HTI3AnGRoT8wAJnZE,331.jpg
332,я подсела на этот виноград,0,https://drive.google.com/uc?id=13phVi5VmwMUgqLp-3JQ1N7psDJXhb1Mv,332.jpg
333,хорошее настроение = вкусный ужин,0,https://drive.google.com/uc?id=15kD0CGtGmF-MZRwaE4LNdojHZ8RKVmI1,333.jpg
334,этот вид из окна emoji_77,0,https://drive.google.com/uc?id=1JNTFYEE7RtULFyn0Q0agm048imWZBBcL,334.jpg
335,шашлыки поела прошу не завидовать,0,https://drive.google.com/uc?id=1N8PpY3j0CQJJtP_oP3txcDGdyMKLRVlL,335.jpg
336,а вот она в горы съездила же лайкните фото чтобы тоже туда съездить,0,https://drive.google.com/uc?id=13rRnhXyI9eAY2U-CwmC6UwQSke2Wy0qN,336.jpg
337,утренний кофе .,0,https://drive.google.com/uc?id=1fces3NxBJEc3lhmNPwnx-X5_ESPcnRzF,337.jpg
338,идеальные часы для путешествий emoji_78,0,https://drive.google.com/uc?id=1HwUBmhEDmwYZk0evr8KFUwpBvdZsxvx3,338.jpg
339,любовь вокруг нас,0,https://drive.google.com/uc?id=18bCj9IcMEv6pNcEsq9rtgu-3gKy9JB0k,339.jpg
340,осенью по крыму . опадают последние листья . природа готовиться к зимнему отдыху . после почти девяти месяцев буйного цветения .,0,https://drive.google.com/uc?id=1kY1Ml9cfcfUEahzVKprc1XVVhQIeipuG,340.jpg
341,оливье,0,https://drive.google.com/uc?id=1et9mEPx8aS-A2MpGU0aJlKXKcoJGhpdN,341.jpg
342,"мой сын пришел показать кошечку и украсть твое сердечко . как видишь , кошечку он уже показал",0,https://drive.google.com/uc?id=1jnrr0xlbf1jVscHg4CNiP3lIm4OLDgM6,342.jpg
343,мдаа прекраснее этого вида я еще не встречала .,0,https://drive.google.com/uc?id=1Az-wH3YfGMjAlPAkZplFrgmvg9V5BlUm,343.jpg
344,я очень люблю корейскую острую кухню emoji_48,0,https://drive.google.com/uc?id=1fAtvr-gXymQl80imkfY0yuU7Zo-KG9kZ,344.jpg
345,"влюбилась в эту красоту , в этот дизайн , очень красивый интересный потолок .",0,https://drive.google.com/uc?id=1ugKVjJlzSJePal-Hz3dkG-EiqjsSZk1G,345.jpg
346,"давайте признаем ! адам драйвер идеальный снейп , а не вот это вот всё",0,https://drive.google.com/uc?id=151T_FB2dYdkEoNqbUKToJe8zX6_gEURl,346.jpg
347,23:50 : мы лепим котлеты на бургеры,0,https://drive.google.com/uc?id=1M7ZdKpZ3Zl2VMnbDyPqIJS-ncrhr3A-x,347.jpg
348,"рецепт вечера : пошла в магазин , купила кг кальмара , кг креветок и сделала для него 5.7 литров домашнего том яма emoji_79",0,https://drive.google.com/uc?id=1yDNbTRMPg7V8WJrEyGUZs3usMcpkZhuZ,348.jpg
349,так выглядела комната моей бабули . emoji_78 простой советский уют . emoji_80,0,https://drive.google.com/uc?id=1hNRi3p43K5UYS78lIGdD03N3HdDHcu1q,349.jpg
350,я только вышла с универа emoji_81,0,https://drive.google.com/uc?id=14Fvw47xw8WvsuVbSkvosOY5BJkNdrfrW,350.jpg
351,"- а сегодня # праздник , # новыйгод # 2022 , # 1января , # времямечтать , # продолжаемотмечать emoji_10 emoji_82 emoji_83 emoji_37 emoji_84 - # благодарю тех , кто со мной ! emoji_85 всем # счастья ! emoji_86",0,https://drive.google.com/uc?id=1gLJo2RMFQc5YOQEj2oWXkMWdk3JfN34k,351.jpg
352,"а на работе , как всегда , как на работе . работать , работать , работать ...",0,https://drive.google.com/uc?id=1vAXZfIMhUq4HxnfQcvqHcpmGwaxtmLVu,352.jpg
353,"такая красота за городом ! ! ! emoji_37 emoji_37 emoji_37 emoji_37 emoji_37 природа сказочная , словами не передать , это мы ещё в лес не сходили .",0,https://drive.google.com/uc?id=1Hm2wafYqfvfm907mLpdZU8_GvlzFFicP,353.jpg
354,у нас тут орлы ) парят на закате emoji_9 emoji_78 emoji_65 # красота # закат # видизокна # днем # моифото,0,https://drive.google.com/uc?id=1C1dc1JHyjO5-beG5a-mvguts4AC_JByR,354.jpg
355,"# городнаш_и_область emoji_87 emoji_37 emoji_88 emoji_37 emoji_87 emoji_37 # калач мы не знаем , что будет завтра . живите # сегодня",0,https://drive.google.com/uc?id=1I-6FDKRoCftcT5HAsxUh4sHNBsivz2Wx,355.jpg
356,"в тот день впервые за много лет поела раков emoji_89 emoji_90 emoji_89 , ела ещё в детстве , на юге emoji_91 emoji_92 , а живого так вообще не видела , точнее в руках не держала ! ) ) ) зато теперь в количестве от 10 кг emoji_93 emoji_94 emoji_95 .",0,https://drive.google.com/uc?id=1DkIWbUTEMHqmrTE29KfLmHsUDLfYS0OX,356.jpg
357,открыта запись на декабрь emoji_30,0,https://drive.google.com/uc?id=1VRxDleL5m_1sfZTRL6D-v0XLApKzhh5e,357.jpg
358,emoji_54 emoji_48 гулять в лесу прекрассно emoji_48 emoji_54,0,https://drive.google.com/uc?id=1-5yXuSM4zRt7-2KqBvXEn08PVV7WIsxk,358.jpg
359,дважды лауреаты i степени emoji_96,0,https://drive.google.com/uc?id=15O6aC1CWZJPzs5GnuZT1u58Wn0OvHheq,359.jpg
360,emoji_66 ‍ emoji_97 ботокс приведёт ваши волосы в порядок ! emoji_66 ‍ emoji_97 стоимость от 1500 ₽,0,https://drive.google.com/uc?id=1ZFs3YYXgmqTyy9yZJnhalq4Qpb1IkoxT,360.jpg
361,"прекрасная атмосфера , быстрая работа и качество ждут вас у данной ногтевой феечки emoji_98 все это по приятной цене emoji_99 я осталась с прекрасным настроением и шикарными ногтями emoji_24 emoji_49",0,https://drive.google.com/uc?id=1G93_dSJLDqgw3IV2jGBV5racgBlcWtFM,361.jpg
362,мой день 31.10 # спасибо друзья за поздравления ! ! ! emoji_54 emoji_32 emoji_54 emoji_32 emoji_54 emoji_32 emoji_54 emoji_32 # семья люблю emoji_54 emoji_32 emoji_54 emoji_32 emoji_54 emoji_32 emoji_54 emoji_32 emoji_100 emoji_100 emoji_100 emoji_47 emoji_47 emoji_47 emoji_101 emoji_101 emoji_101 emoji_41 emoji_41 emoji_41,0,https://drive.google.com/uc?id=1AOlYtdziNj-Sq9CZ3zFNUs9PFaRkon70,362.jpg
363,"все вместе собирали макулатуру и принимали участие в акции . весело было , получилось много <пользователь>",0,https://drive.google.com/uc?id=15UbQtWXF92sexl187BASBkQmDeGbdWVU,363.jpg
364,emoji_102 emoji_103 хорошей службы мой любимый братишка emoji_54,0,https://drive.google.com/uc?id=1pYklLieoTiA-4RwsEuYD6tbW7KBfWvbr,364.jpg
365,emoji_45 emoji_104 emoji_53 emoji_82 emoji_105 emoji_106 emoji_79 emoji_107 p . s у нас сегодня насыщенная программа празднования # хэллоуин,0,https://drive.google.com/uc?id=1uGo1UIS5BTSOwdumWwIfqRyLOnhuv7Os,365.jpg
366,давно собиралась побывать в этом маленьком городке . в начале октября мы с <пользователь> поймали теплую погоду и прекрасные осенние пейзажи emoji_108 emoji_38 emoji_44,0,https://drive.google.com/uc?id=1CYwbcmNBDIh3ETm3NvLQgieihYVr2Ggb,366.jpg
367,"мини наборы из мыла в деревянном ящичке ! emoji_109 смотрятся очень презентабельно и станут отличным вариантом подарка для друзей , коллег и близких . в наличии будет не много , количество ограничено .",0,https://drive.google.com/uc?id=1LK_kCTY7x3Q8E0nmOPnTOzp5NLAustpg,367.jpg
368,гора-убийца emoji_110,0,https://drive.google.com/uc?id=1o3UohIaQd8zG5SPD_y-8bfySjjyADgRC,368.jpg
369,"внутренний покой приходит именно тогда , когда благодарен за текущее мгновение . когда не суетишься и не изводишь себя мыслями « могло быть лучше » . # волшебныйдень",0,https://drive.google.com/uc?id=1U3I0elWAR3z9v1ngiCeQ-megOMtuG4q_,369.jpg
370,"похоже , что были последние бесснежные выходные , проведённые в лесу .",0,https://drive.google.com/uc?id=1c399-3eOKv61gDGEKl4YuO4ne2hIhV8i,370.jpg
371,международный день школьных библиотек emoji_111,0,https://drive.google.com/uc?id=1sTHjVjEqekMTcwcM27FxQXNROeoBXYwn,371.jpg
372,"с завтрашнего дня я начинаю обучение на аппарате холодная плазма для самого быстрого человека , жаждущего изменить свою жизнь и свою деятельность ! а ещё я повышаю цену на обучение … с завтрашнего дня обучение будет стоить 50 000р .",0,https://drive.google.com/uc?id=1OVBNObPwNQbDcna9ZuudURNf-HXaZRdh,372.jpg
373,и еще парочка моих заживших работ,0,https://drive.google.com/uc?id=1bHr2jmPPyC6_ybKadGs6i4nGl6OK2WRa,373.jpg
374,"с 1976 года , каждое последнее воскресенье октября , в россии отмечается день автомобилиста emoji_112 # праздник",0,https://drive.google.com/uc?id=1vz1LR7_47ce_AXOymFIb5xa1NxdOuZyq,374.jpg
375,осваиваем с воспитанниками новые направления развития и отдыха emoji_34,0,https://drive.google.com/uc?id=16opl0bMePufxNeBMC3P3J_59EFyRIjQt,375.jpg
376,мне лично помогает фраза одного монаха . очень простая . он говорил : « господь даёт нам сил ровно на один день . » именно сейчас я учусь жить по этому принципу . здесь и сейчас ),0,https://drive.google.com/uc?id=1ssdUarxC0gJCjUQkcZuDrnMrjLajLeGa,376.jpg
377,просто утро на мальдивах emoji_86 emoji_86 emoji_86,0,https://drive.google.com/uc?id=1-DmOJFmKJf4WclJYrRs-zNHF2UnM8uCi,377.jpg
378,поступление товара ! ! ! спортлайк # спорт # туризм,0,https://drive.google.com/uc?id=1zgdjiVO0QoabVvgzaqUmYrmPiRxAbptq,378.jpg
379,коротко о нашем понедельнике ! мы все ещё спим 12:47 emoji_15,0,https://drive.google.com/uc?id=1foBLpZb7No0sZqFAdRGvIZ73Butut9-y,379.jpg
380,"emoji_106 посетили на выходных чикибамбони . были там первый раз . уютная атмосфера , разнообразное меню , внимательные официанты . нам все понравилось . отлично провели время .",0,https://drive.google.com/uc?id=19XwG9RLM0usdRw8ONES3xLLZmYtbpHzC,380.jpg
381,"прогулка в осенний лес - это мощный заряд силы , бодрости и позитива ! я отдыхала и наслаждалась ! ! !",0,https://drive.google.com/uc?id=1aHAQMTmzmYRV1F8iwgWM9UifXALBFdB2,381.jpg
382,"знаете , какой сегодня праздник ? день чёрного моря ! emoji_113",0,https://drive.google.com/uc?id=1Urt24hz3Ug95qNdkQQwxJaB6YJVrrfox,382.jpg
383,"волшебный закат уютного , тёплого выходного дня в кругу семьи .",0,https://drive.google.com/uc?id=1rLGA07rQxeHKSaU1l3H-sMs1yU_3tWbQ,383.jpg
384,я очень люблю творить для вас и вы мне в этом помогаете emoji_104 # спасибо за доверие emoji_54 emoji_32,0,https://drive.google.com/uc?id=1hALBzmR1sUGIWvn3Vo6Cu0fsMRx5qY_h,384.jpg
385,ни разу не люблю фотографироваться emoji_2 позирую ...,0,https://drive.google.com/uc?id=1NmLCiiJdamZ8aBP_GNhoSvaCHfMwU2_c,385.jpg
386,безопасная дорога # я пешеход урок 1,0,https://drive.google.com/uc?id=1diW-NgzwqgPPEw7mOQbABsxIbtHAFOKj,386.jpg
387,летние воспоминания emoji_114 emoji_113 # портрет,0,https://drive.google.com/uc?id=1KnFfn8fXz7BtwXar3J8OFoW49a-s0iij,387.jpg
388,это было круто # словами не передать # эмоции зашкаливают # я это сделала # мечты сбываются emoji_109,0,https://drive.google.com/uc?id=1M0EcyH3WB6jspAF0WzEeb0U7-Cy4ghMQ,388.jpg
389,"ноябрь совсем близко , а у нас солнышко жарит как в августе emoji_115",0,https://drive.google.com/uc?id=10deJfbK3W-G-1CGcW7i5bjHm0O9QrIMB,389.jpg
390,# дочки маму поздравили emoji_86 emoji_116,0,https://drive.google.com/uc?id=1UEz68WpVG2UWWWtPHuVR9wu7mVKWOc3y,390.jpg
391,люблю запах хорошего крепкого кофе и корицы ... прям мое мое emoji_94,0,https://drive.google.com/uc?id=1TAkd91wV-8gUc4LoZXiNT6bVQx5qwSgm,391.jpg
392,"в общем в этом году я учу пятые классы , мы плзнаем удивительный мир биологи . пятиклассники - крутые ! !",0,https://drive.google.com/uc?id=13eJx5wYLAtZKsK1HaEfZd1tW5ExVIMku,392.jpg
393,хотите узнать стоимость вашего потолка ? emoji_117 пишите нам emoji_49,0,https://drive.google.com/uc?id=1Kmm0lpPiw9pO9rZGGQSaadzPc8zXrA6o,393.jpg
394,наш осенний вечер скрасили вкуснейшие миндальные печеньки,0,https://drive.google.com/uc?id=15tWqc4eoVrGixrzIde_qAMY9X0WG6-t9,394.jpg
395,"по душам . говорить или молчать . за кружкой чая , кофе , или без . весь вечер или всю ночь напролет . это очень важно , необходимо .",0,https://drive.google.com/uc?id=1vfFvc4jVCTaXqebtGcfs2-ZWl0je1UUE,395.jpg
396,сегодня мои мысли почему-то про китов ... # кит,0,https://drive.google.com/uc?id=15BoT7ZQsynOkE9bGqSPrjlqVZyKuW8Z9,396.jpg
397,"масяня оказался кот смышлёный . emoji_34 сразу понял , что можно зайти и выйти через маленькое окно .",0,https://drive.google.com/uc?id=1u1fwOt4vqo2QPq-qmFoI41I4fhCD8jwK,397.jpg
398,"оказывается , сложнее всего проектировать дом для старшей дочери . формула вроде бы проста : кедр + стекло + камень = любовь",0,https://drive.google.com/uc?id=1SvX0pEkwcs9IwPSWc0GWwou_3mwySX_F,398.jpg
399,совсем скоро стадион начнет преображаться . в течение двух недель демонтируем старый административный корпус и трибуны .,0,https://drive.google.com/uc?id=1KF3bB6i3voR1xc9dO29u7mImGkSHGI_i,399.jpg
400,"мы все испытываем стресс , и это не обязательно плохо . это плохо только тогда , когда вы не можете управлять им эффективно . # стресс",0,https://drive.google.com/uc?id=1QfB3UQXV-cWwH-NjBBpiZFTvh-8XJYMK,400.jpg
